dataset_id,keyframe_id,frame_id,left_path,right_path,depth_float32_path,disparity_float32_path,valid_mask_path,calibration_path,valid_pixel_ratio,depth_median_mm,depth_p95_mm,disp_median_px,disp_p95_px,notes
dataset_6,keyframe_3,90,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000090.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000090.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000090.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000090.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000090.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000090.json,0.45495071411132815,52.2885627746582,66.03314971923828,98.83000183105469,109.40391540527344,
dataset_6,keyframe_3,100,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000100.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000100.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000100.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000100.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000100.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000100.json,0.43175735473632815,49.70653533935547,63.60299301147461,103.9637680053711,114.27571105957031,
dataset_6,keyframe_3,110,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000110.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000110.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000110.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000110.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000110.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000110.json,0.4068450927734375,47.26299285888672,60.648677825927734,109.33879089355469,119.50440979003906,
dataset_6,keyframe_3,120,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000120.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000120.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000120.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000120.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000120.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000120.json,0.38791732788085936,45.42560958862305,57.330909729003906,113.7613525390625,124.95616912841797,
dataset_6,keyframe_3,130,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000130.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000130.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000130.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000130.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000130.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000130.json,0.3804740905761719,44.3807258605957,56.07808303833008,116.43970489501953,127.4571533203125,
dataset_6,keyframe_3,140,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000140.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000140.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000140.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000140.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000140.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000140.json,0.37688217163085935,43.907081604003906,53.74616622924805,117.69579315185547,130.7950897216797,
dataset_6,keyframe_3,150,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000150.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000150.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000150.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000150.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000150.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000150.json,0.37972869873046877,43.98276138305664,50.8754768371582,117.49327087402344,138.57151794433594,
dataset_6,keyframe_3,160,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000160.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000160.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000160.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000160.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000160.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000160.json,0.39484176635742185,45.154850006103516,50.77252197265625,114.44348907470703,148.186767578125,
dataset_6,keyframe_3,170,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000170.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000170.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000170.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000170.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000170.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000170.json,0.4132041931152344,46.34746170043945,51.18639373779297,111.4986343383789,154.9702606201172,
dataset_6,keyframe_3,180,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000180.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000180.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000180.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000180.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000180.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000180.json,0.4351676940917969,47.831478118896484,52.85597229003906,108.0392837524414,159.60183715820312,
dataset_6,keyframe_3,190,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000190.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000190.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000190.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000190.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000190.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000190.json,0.44693145751953123,48.7723388671875,53.89332580566406,105.95510864257812,158.37904357910156,
dataset_6,keyframe_3,200,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000200.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000200.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000200.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000200.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000200.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000200.json,0.45721435546875,49.93854522705078,55.16531753540039,103.48075866699219,154.1800537109375,
dataset_6,keyframe_3,210,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000210.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000210.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000210.json,0.4648094177246094,52.45051193237305,58.191932678222656,98.52484893798828,143.5801544189453,
dataset_6,keyframe_3,220,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000220.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000220.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000220.json,0.4454658508300781,54.526329040527344,62.22608947753906,94.77400970458984,132.79705810546875,
dataset_6,keyframe_3,230,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000230.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000230.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000230.json,0.4234886169433594,56.0717887878418,64.53214263916016,92.16182708740234,128.38978576660156,
dataset_6,keyframe_3,240,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000240.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000240.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000240.json,0.40943374633789065,55.98210525512695,64.3656234741211,92.3094711303711,129.6301727294922,
dataset_6,keyframe_3,250,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000250.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000250.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000250.json,0.39733123779296875,54.947021484375,63.054786682128906,94.04838562011719,133.1541290283203,
dataset_6,keyframe_3,260,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000260.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000260.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000260.json,0.38037643432617185,54.077720642089844,61.66615676879883,95.56021881103516,138.02774047851562,
dataset_6,keyframe_3,270,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000270.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000270.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000270.json,0.38338241577148435,53.47841262817383,60.228797912597656,96.63111877441406,142.5662841796875,
dataset_6,keyframe_3,280,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000280.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000280.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000280.json,0.40517196655273435,53.538299560546875,59.68540954589844,96.52302551269531,143.7978057861328,
dataset_6,keyframe_3,290,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000290.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000290.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000290.json,0.4366142272949219,54.11619567871094,59.865989685058594,95.49227905273438,140.69305419921875,
dataset_6,keyframe_3,300,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000300.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000300.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000300.json,0.46242523193359375,54.729896545410156,60.20256805419922,94.42149353027344,134.10438537597656,
dataset_6,keyframe_3,310,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000310.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000310.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000310.json,0.48039779663085935,55.42129135131836,60.95200729370117,93.24356079101562,125.9432601928711,
dataset_6,keyframe_3,320,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000320.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000320.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000320.json,0.49309310913085935,56.01882553100586,61.58731460571289,92.24896240234375,120.06979370117188,
dataset_6,keyframe_3,330,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000330.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000330.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000330.json,0.5013481140136719,56.37416076660156,62.04885482788086,91.6675033569336,115.20523071289062,
dataset_6,keyframe_3,340,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000340.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000340.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000340.json,0.5087852478027344,56.76020812988281,62.87358474731445,91.0440444946289,111.76641082763672,
dataset_6,keyframe_3,350,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000350.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000350.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000350.json,0.5155311584472656,57.2665901184082,64.0301742553711,90.23898315429688,108.95348358154297,
dataset_6,keyframe_3,360,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000360.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000360.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000360.json,0.5149642944335937,57.50687789916992,65.0458755493164,89.86192321777344,106.7729263305664,
dataset_6,keyframe_3,370,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000370.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000370.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000370.json,0.5108390808105469,58.364559173583984,66.77755737304688,88.5413818359375,105.12457275390625,
dataset_6,keyframe_3,380,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Left_rectified/frame_000380.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Right_rectified/frame_000380.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/DepthL_float32/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/Disparity_float32/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Reference_SCARED_Warped/ValidMask/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_6/keyframe_3/Rectified_calibration/frame_000380.json,0.49904632568359375,59.749820709228516,69.15412902832031,86.48860168457031,102.32725524902344,
